% Data obtained from Wistuba et. al; https://github.com/wistuba/TST
@RELATION ongrid-svm

@ATTRIBUTE kernel_rbf NUMERIC
@ATTRIBUTE kernel_poly NUMERIC
@ATTRIBUTE kernel_linear NUMERIC
@ATTRIBUTE c NUMERIC
@ATTRIBUTE gamma NUMERIC
@ATTRIBUTE degree NUMERIC
@ATTRIBUTE y-on-seismic NUMERIC
@ATTRIBUTE y-on-automobile NUMERIC
@ATTRIBUTE y-on-shuttle NUMERIC
@ATTRIBUTE y-on-segment NUMERIC
@ATTRIBUTE y-on-chess NUMERIC
@ATTRIBUTE y-on-magic NUMERIC
@ATTRIBUTE y-on-titanic NUMERIC
@ATTRIBUTE y-on-pima NUMERIC
@ATTRIBUTE y-on-spectfheart NUMERIC
@ATTRIBUTE y-on-abalone NUMERIC
@ATTRIBUTE y-on-ecoli NUMERIC
@ATTRIBUTE y-on-banana NUMERIC
@ATTRIBUTE y-on-bands NUMERIC
@ATTRIBUTE y-on-ring NUMERIC
@ATTRIBUTE y-on-lymphography NUMERIC
@ATTRIBUTE y-on-tic-tac-toe NUMERIC
@ATTRIBUTE y-on-german-numer NUMERIC
@ATTRIBUTE y-on-splice NUMERIC
@ATTRIBUTE y-on-diabetes NUMERIC
@ATTRIBUTE y-on-appendicitis NUMERIC
@ATTRIBUTE y-on-sonar-scale NUMERIC
@ATTRIBUTE y-on-twonorm NUMERIC
@ATTRIBUTE y-on-wdbc NUMERIC
@ATTRIBUTE y-on-australian NUMERIC
@ATTRIBUTE y-on-letter NUMERIC
@ATTRIBUTE y-on-usps NUMERIC
@ATTRIBUTE y-on-led7digit NUMERIC
@ATTRIBUTE y-on-winequality-red NUMERIC
@ATTRIBUTE y-on-bupa NUMERIC
@ATTRIBUTE y-on-spambase NUMERIC
@ATTRIBUTE y-on-coil2000 NUMERIC
@ATTRIBUTE y-on-W8A NUMERIC
@ATTRIBUTE y-on-A9A NUMERIC
@ATTRIBUTE y-on-vehicle NUMERIC
@ATTRIBUTE y-on-crx NUMERIC
@ATTRIBUTE y-on-pendigits NUMERIC
@ATTRIBUTE y-on-saheart NUMERIC
@ATTRIBUTE y-on-car NUMERIC
@ATTRIBUTE y-on-housevotes NUMERIC
@ATTRIBUTE y-on-monk-2 NUMERIC
@ATTRIBUTE y-on-cod-rna NUMERIC
@ATTRIBUTE y-on-colon-cancer NUMERIC
@ATTRIBUTE y-on-phoneme NUMERIC
@ATTRIBUTE y-on-haberman NUMERIC
@ATTRIBUTE y-on-wine NUMERIC
@ATTRIBUTE y-on-wisconsin NUMERIC
@ATTRIBUTE y-on-yeast NUMERIC
@ATTRIBUTE y-on-breast-cancer NUMERIC
@ATTRIBUTE y-on-kr-vs-k NUMERIC
@ATTRIBUTE y-on-ijcnn1 NUMERIC

@DATA
1.0,0.0,0.0,0.0,-0.75,0.0,0.698924,0.1875,0.832299,0.554113,0.882812,0.733964,0.659864,0.668831,0.740741,0.155689,0.382353,0.55,0.671233,0.495946,0.433333,0.6875,0.745,0.862992,0.62987,0.772727,0.547619,0.983108,0.578947,0.855072,0.230333,0.944624,0.06,0.45625,0.681159,0.63587,0.942494,0.975889,0.843382,0.276471,0.80916,0.861755,0.602151,0.713873,0.914894,0.505747,0.952394,0.769231,0.708603,0.677419,0.416667,0.686131,0.299663,0.970803,0.233428,0.902648
1.0,0.0,0.0,0.0,-0.5,0.0,0.718208,0.46875,0.913678,0.859307,0.923438,0.779443,0.759637,0.668831,0.740741,0.179641,0.382353,0.55,0.671233,0.756757,0.7,0.770833,0.79,0.886614,0.62987,0.772727,0.785714,0.982432,0.938596,0.855072,0.688667,0.978495,0.56,0.4625,0.681159,0.738043,0.942494,0.987481,0.843996,0.517647,0.824427,0.96271,0.602151,0.82659,0.978723,0.793103,0.95946,0.692308,0.708603,0.677419,0.972222,0.970803,0.299663,0.970803,0.382929,0.907304
1.0,0.0,0.0,0.0,-0.3252574989159953,0.0,0.730793,0.5625,0.948966,0.917749,0.951562,0.799159,0.759637,0.727273,0.740741,0.220359,0.602941,0.55,0.671233,0.834459,0.7,0.9375,0.79,0.911811,0.805195,0.772727,0.785714,0.982432,0.95614,0.855072,0.804333,0.969892,0.69,0.6125,0.681159,0.851087,0.942494,0.987094,0.845327,0.717647,0.824427,0.986357,0.602151,0.913295,0.978723,0.770115,0.962495,0.692308,0.747456,0.677419,0.972222,0.970803,0.346801,0.970803,0.547933,0.933546
1.0,0.0,0.0,0.0,-0.25,0.0,0.738912,0.65625,0.968046,0.926407,0.971875,0.827813,0.759637,0.74026,0.740741,0.221557,0.705882,0.55,0.671233,0.900676,0.7,0.979167,0.78,0.867717,0.779221,0.772727,0.809524,0.982432,0.973684,0.862319,0.841333,0.883871,0.71,0.6,0.681159,0.870652,0.942494,0.985085,0.842666,0.723529,0.824427,0.99045,0.655914,0.968208,0.978723,0.735632,0.96328,0.692308,0.758557,0.677419,1.0,0.970803,0.420875,0.970803,0.677655,0.949528
1.0,0.0,0.0,0.0,-0.0752574989159953,0.0,0.752207,0.75,0.988391,0.945887,0.979688,0.84858,0.76644,0.733766,0.740741,0.245509,0.808824,0.635849,0.712329,0.977703,0.566667,0.994792,0.75,0.640945,0.766234,0.954545,0.761905,0.981757,0.991228,0.84058,0.928667,0.337634,0.72,0.6,0.681159,0.915217,0.942494,0.983771,0.780428,0.788235,0.824427,0.995907,0.645161,0.99422,0.978723,0.942529,0.966103,0.692308,0.769658,0.677419,1.0,0.970803,0.565657,0.963504,0.834996,0.968588
1.0,0.0,0.0,0.0,0.75,0.0,0.498782,0.21875,0.996782,0.311688,0.503125,0.663249,0.764172,0.668831,0.740741,0.219162,0.382353,0.906604,0.671233,0.495946,0.433333,0.6875,0.745,0.588976,0.62987,0.772727,0.547619,0.500676,0.578947,0.543478,0.111,0.177419,0.69,0.625,0.695652,0.792391,0.938422,0.983926,0.780428,0.252941,0.557252,0.0995907,0.602151,0.713873,0.765957,0.505747,0.773913,0.692308,0.845513,0.693548,0.416667,0.737226,0.309764,0.59854,0.164113,0.9223
1.0,0.0,0.0,0.0,0.5000000000000001,0.0,0.593626,0.3125,0.997126,0.727273,0.503125,0.85673,0.764172,0.681818,0.740741,0.261078,0.485294,0.90566,0.671233,0.785135,0.433333,0.6875,0.745,0.588976,0.62987,0.772727,0.547619,0.501351,0.578947,0.543478,0.224,0.177419,0.69,0.68125,0.695652,0.857609,0.938422,0.983926,0.780428,0.264706,0.625954,0.139154,0.602151,0.713873,0.765957,0.505747,0.959068,0.692308,0.894542,0.645161,0.416667,0.868613,0.585859,0.59854,0.164113,0.962117
1.0,0.0,0.0,0.0,0.25000000000000006,0.0,0.751193,0.5,0.996092,0.945887,0.503125,0.864616,0.764172,0.720779,0.740741,0.273054,0.838235,0.886792,0.657534,0.980405,0.433333,0.6875,0.745,0.588976,0.668831,0.863636,0.547619,0.981757,0.938596,0.695652,0.954333,0.187634,0.69,0.625,0.710145,0.926087,0.939949,0.983926,0.780428,0.6,0.732824,0.829923,0.634409,0.713873,0.765957,0.770115,0.969637,0.692308,0.853839,0.66129,0.444444,0.934307,0.602694,0.89781,0.164113,0.9897
1.0,0.0,0.0,0.0,0.0,0.0,0.759515,0.625,0.994828,0.958874,0.967188,0.85673,0.764172,0.746753,0.740741,0.244311,0.838235,0.659434,0.739726,0.981757,0.433333,0.6875,0.755,0.617323,0.746753,0.909091,0.761905,0.980405,0.991228,0.818841,0.951,0.292473,0.72,0.596875,0.710145,0.929348,0.942494,0.983926,0.780428,0.776471,0.832061,0.994998,0.645161,0.916185,0.914894,0.942529,0.967432,0.692308,0.788159,0.677419,1.0,0.963504,0.589226,0.963504,0.770492,0.98315
1.0,0.0,0.0,0.0,0.3252574989159953,0.0,0.723942,0.5,0.996897,0.924242,0.503125,0.863565,0.764172,0.733766,0.740741,0.269461,0.823529,0.904717,0.671233,0.980405,0.433333,0.6875,0.745,0.588976,0.623377,0.818182,0.547619,0.980405,0.912281,0.615942,0.876,0.177957,0.69,0.634375,0.73913,0.920652,0.940967,0.983926,0.780428,0.476471,0.679389,0.68895,0.591398,0.713873,0.765957,0.586207,0.968444,0.692308,0.862165,0.629032,0.416667,0.934307,0.606061,0.854015,0.164113,0.984728
1.0,0.0,0.0,0.0,0.0752574989159953,0.0,0.763778,0.53125,0.995862,0.967532,0.61875,0.861987,0.764172,0.753247,0.777778,0.252695,0.852941,0.716038,0.767123,0.981081,0.433333,0.6875,0.745,0.606299,0.746753,0.909091,0.642857,0.980405,0.982456,0.826087,0.963,0.268817,0.71,0.61875,0.797101,0.929348,0.940967,0.983926,0.780428,0.735294,0.763359,0.989086,0.645161,0.713873,0.765957,0.942529,0.968414,0.692308,0.803885,0.677419,1.0,0.963504,0.589226,0.941606,0.320385,0.988438
1.0,0.0,0.0,0.0,0.4247425010840047,0.0,0.652492,0.3125,0.997241,0.820346,0.503125,0.859621,0.764172,0.688312,0.740741,0.269461,0.691176,0.903774,0.671233,0.87973,0.433333,0.6875,0.745,0.588976,0.623377,0.772727,0.547619,0.761486,0.587719,0.550725,0.532,0.177419,0.69,0.6625,0.681159,0.886957,0.939949,0.983926,0.780428,0.335294,0.656489,0.335152,0.591398,0.713873,0.765957,0.505747,0.965651,0.692308,0.880666,0.629032,0.416667,0.890511,0.599327,0.817518,0.164113,0.973284
1.0,0.0,0.0,0.0,0.1747425010840047,0.0,0.760987,0.53125,0.996897,0.965368,0.503125,0.863828,0.764172,0.733766,0.740741,0.252695,0.852941,0.861321,0.767123,0.980405,0.433333,0.6875,0.745,0.590551,0.707792,0.909091,0.547619,0.981757,0.964912,0.782609,0.964667,0.221505,0.69,0.625,0.73913,0.930435,0.940967,0.983926,0.780428,0.688235,0.748092,0.947249,0.645161,0.713873,0.765957,0.91954,0.969244,0.692308,0.834413,0.677419,0.75,0.963504,0.602694,0.927007,0.164113,0.990016
1.0,0.0,0.0,0.16666666666666666,-1.0,0.0,0.69187,0.1875,0.781954,0.121212,0.601562,0.654837,0.659864,0.668831,0.740741,0.155689,0.382353,0.55,0.671233,0.495946,0.433333,0.6875,0.745,0.847244,0.62987,0.772727,0.547619,0.500676,0.578947,0.543478,0.0363333,0.92043,0.06,0.45625,0.681159,0.63587,0.942494,0.970479,0.840004,0.252941,0.557252,0.695771,0.602151,0.713873,0.574468,0.505747,0.850795,0.692308,0.708603,0.677419,0.416667,0.635036,0.299663,0.591241,0.164113,0.902648
1.0,0.0,0.0,0.16666666666666666,-0.75,0.0,0.702984,0.1875,0.878161,0.74026,0.898438,0.760515,0.659864,0.668831,0.740741,0.155689,0.382353,0.55,0.671233,0.495946,0.433333,0.6875,0.745,0.859843,0.62987,0.772727,0.690476,0.982432,0.605263,0.855072,0.417667,0.95,0.06,0.45625,0.681159,0.63587,0.942494,0.980371,0.844406,0.376471,0.824427,0.901774,0.602151,0.713873,0.914894,0.505747,0.953587,0.769231,0.708603,0.677419,0.416667,0.934307,0.299663,0.970803,0.2598,0.902648
1.0,0.0,0.0,0.16666666666666666,-0.5,0.0,0.722826,0.5,0.920805,0.88961,0.923438,0.783386,0.759637,0.668831,0.740741,0.2,0.382353,0.55,0.671233,0.778378,0.7,0.796875,0.785,0.899213,0.75974,0.772727,0.785714,0.981757,0.947368,0.855072,0.749,0.97957,0.6,0.5625,0.681159,0.813043,0.942494,0.988331,0.845737,0.658824,0.824427,0.974079,0.602151,0.806358,0.978723,0.793103,0.96017,0.692308,0.728955,0.677419,0.972222,0.970803,0.299663,0.970803,0.414647,0.918235
1.0,0.0,0.0,0.16666666666666666,-0.3252574989159953,0.0,0.736527,0.71875,0.964943,0.926407,0.96875,0.815983,0.759637,0.733766,0.740741,0.221557,0.705882,0.55,0.671233,0.858784,0.733333,0.989583,0.77,0.914961,0.772727,0.772727,0.833333,0.982432,0.964912,0.862319,0.83,0.972581,0.71,0.596875,0.681159,0.871739,0.942494,0.988022,0.844099,0.729412,0.824427,0.989086,0.645161,0.971098,0.978723,0.735632,0.962827,0.692308,0.756707,0.677419,1.0,0.970803,0.420875,0.970803,0.632038,0.946687
1.0,0.0,0.0,0.16666666666666666,-0.25,0.0,0.743073,0.6875,0.972989,0.941558,0.992188,0.833333,0.759637,0.753247,0.740741,0.222754,0.75,0.55,0.69863,0.937838,0.733333,0.989583,0.76,0.870866,0.772727,0.954545,0.785714,0.982432,0.991228,0.855072,0.866,0.894086,0.72,0.596875,0.681159,0.88587,0.942494,0.986244,0.837752,0.764706,0.816794,0.994088,0.645161,0.982659,0.978723,0.770115,0.963537,0.692308,0.758557,0.677419,1.0,0.970803,0.505051,0.970803,0.753386,0.964524
1.0,0.0,0.0,0.16666666666666666,-0.0752574989159953,0.0,0.759769,0.75,0.993333,0.952381,0.982812,0.854627,0.764172,0.753247,0.740741,0.252695,0.838235,0.642453,0.726027,0.979054,0.666667,0.994792,0.75,0.640945,0.746753,1.0,0.761905,0.982432,0.991228,0.826087,0.943667,0.353226,0.71,0.59375,0.73913,0.927174,0.943003,0.98408,0.780428,0.794118,0.816794,0.996362,0.645161,0.99711,0.978723,0.942529,0.966692,0.692308,0.773358,0.677419,1.0,0.963504,0.585859,0.963504,0.889879,0.982203
1.0,0.0,0.0,0.16666666666666666,0.75,0.0,0.501522,0.21875,0.997241,0.320346,0.503125,0.667718,0.764172,0.668831,0.740741,0.216766,0.382353,0.904717,0.671233,0.495946,0.433333,0.6875,0.745,0.588976,0.62987,0.772727,0.547619,0.500676,0.578947,0.543478,0.111,0.177419,0.69,0.625,0.666667,0.795652,0.938422,0.983926,0.780428,0.252941,0.557252,0.0995907,0.602151,0.713873,0.765957,0.505747,0.790415,0.692308,0.86124,0.677419,0.416667,0.737226,0.309764,0.59854,0.164113,0.925694
1.0,0.0,0.0,0.16666666666666666,0.5000000000000001,0.0,0.598346,0.375,0.997241,0.746753,0.503125,0.850683,0.764172,0.649351,0.740741,0.258683,0.529412,0.90283,0.671233,0.803378,0.433333,0.6875,0.745,0.588976,0.623377,0.772727,0.547619,0.501351,0.578947,0.536232,0.254,0.177419,0.69,0.678125,0.695652,0.867391,0.937405,0.983926,0.780428,0.264706,0.641221,0.155525,0.602151,0.713873,0.765957,0.505747,0.960215,0.692308,0.895467,0.645161,0.416667,0.868613,0.555556,0.59854,0.164113,0.964958
1.0,0.0,0.0,0.16666666666666666,0.25000000000000006,0.0,0.751446,0.5,0.997011,0.952381,0.503125,0.868034,0.764172,0.733766,0.740741,0.270659,0.823529,0.899057,0.753425,0.980405,0.433333,0.6875,0.745,0.588976,0.662338,0.818182,0.547619,0.980405,0.929825,0.710145,0.958333,0.195699,0.69,0.628125,0.695652,0.926087,0.936896,0.983926,0.780428,0.611765,0.740458,0.840382,0.634409,0.713873,0.765957,0.781609,0.970633,0.692308,0.86124,0.645161,0.472222,0.956204,0.609428,0.905109,0.164113,0.99191
1.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.765858,0.625,0.995517,0.967532,0.96875,0.861462,0.764172,0.766234,0.759259,0.244311,0.867647,0.666981,0.767123,0.983108,0.433333,0.708333,0.735,0.622047,0.753247,0.954545,0.761905,0.980405,0.991228,0.826087,0.962,0.299462,0.71,0.590625,0.768116,0.929348,0.938931,0.983926,0.780428,0.764706,0.816794,0.994543,0.655914,0.939306,0.914894,0.942529,0.967961,0.692308,0.79371,0.677419,1.0,0.963504,0.589226,0.963504,0.809159,0.988201
1.0,0.0,0.0,0.16666666666666666,0.3252574989159953,0.0,0.723232,0.5,0.997241,0.928571,0.503125,0.863828,0.764172,0.688312,0.740741,0.270659,0.808824,0.904717,0.671233,0.980405,0.433333,0.6875,0.745,0.588976,0.616883,0.818182,0.547619,0.979054,0.903509,0.630435,0.882333,0.178495,0.69,0.634375,0.695652,0.927174,0.936896,0.983926,0.780428,0.5,0.679389,0.709868,0.580645,0.713873,0.765957,0.586207,0.969969,0.692308,0.87049,0.629032,0.416667,0.934307,0.602694,0.868613,0.164113,0.987096
1.0,0.0,0.0,0.16666666666666666,0.0752574989159953,0.0,0.767837,0.53125,0.996437,0.965368,0.696875,0.862513,0.764172,0.74026,0.777778,0.253892,0.838235,0.75566,0.808219,0.983108,0.433333,0.6875,0.74,0.612598,0.753247,0.909091,0.642857,0.981081,0.982456,0.804348,0.967,0.272581,0.7,0.615625,0.797101,0.933696,0.933842,0.983926,0.780428,0.729412,0.770992,0.989086,0.634409,0.713873,0.765957,0.942529,0.968625,0.692308,0.80481,0.677419,1.0,0.956204,0.602694,0.941606,0.34355,0.990687
1.0,0.0,0.0,0.16666666666666666,0.4247425010840047,0.0,0.655435,0.375,0.997471,0.837662,0.503125,0.859884,0.764172,0.681818,0.740741,0.267066,0.720588,0.903774,0.671233,0.886486,0.433333,0.6875,0.745,0.588976,0.616883,0.772727,0.547619,0.763514,0.587719,0.557971,0.564,0.177419,0.69,0.671875,0.666667,0.893478,0.936896,0.983926,0.780428,0.341176,0.648855,0.372442,0.580645,0.713873,0.765957,0.505747,0.966979,0.692308,0.891767,0.612903,0.416667,0.890511,0.589226,0.817518,0.164113,0.976047
1.0,0.0,0.0,0.16666666666666666,0.1747425010840047,0.0,0.764183,0.53125,0.996437,0.971861,0.503125,0.866193,0.764172,0.733766,0.796296,0.268263,0.838235,0.873585,0.835616,0.979054,0.433333,0.6875,0.745,0.604724,0.681818,0.863636,0.547619,0.981081,0.964912,0.782609,0.97,0.232258,0.69,0.63125,0.724638,0.933696,0.936387,0.983926,0.780428,0.711765,0.748092,0.953161,0.634409,0.713873,0.765957,0.896552,0.97012,0.692308,0.839038,0.693548,0.75,0.963504,0.619529,0.934307,0.164113,0.992068
1.0,0.0,0.0,0.8333333333333334,-1.0,0.0,0.705724,0.1875,0.905862,0.841991,0.89375,0.767087,0.759637,0.668831,0.740741,0.155689,0.382353,0.55,0.671233,0.55473,0.433333,0.6875,0.745,0.864567,0.62987,0.772727,0.738095,0.983784,0.710526,0.855072,0.530667,0.948387,0.06,0.45625,0.681159,0.63587,0.942494,0.981839,0.846453,0.394118,0.824427,0.915871,0.602151,0.713873,0.914894,0.505747,0.953119,0.769231,0.708603,0.677419,0.5,0.941606,0.299663,0.970803,0.305773,0.902648
1.0,0.0,0.0,0.8333333333333334,-0.75,0.0,0.721608,0.5,0.937586,0.900433,0.923438,0.784437,0.759637,0.675325,0.740741,0.209581,0.529412,0.55,0.671233,0.774324,0.7,0.869792,0.785,0.864567,0.798701,0.772727,0.761905,0.982432,0.95614,0.855072,0.775,0.97043,0.71,0.6,0.681159,0.831522,0.942494,0.986167,0.844099,0.7,0.824427,0.971805,0.602151,0.895954,0.978723,0.747126,0.957543,0.769231,0.740056,0.677419,0.972222,0.970803,0.306397,0.970803,0.416251,0.913145
1.0,0.0,0.0,0.8333333333333334,-0.5,0.0,0.739267,0.6875,0.97046,0.935065,0.984375,0.80836,0.759637,0.74026,0.740741,0.234731,0.764706,0.55,0.712329,0.833784,0.666667,0.989583,0.775,0.908661,0.766234,0.954545,0.833333,0.982432,0.982456,0.862319,0.850333,0.980108,0.71,0.6,0.681159,0.891304,0.942494,0.989567,0.845225,0.770588,0.824427,0.986812,0.677419,0.982659,0.978723,0.735632,0.962752,0.692308,0.759482,0.677419,1.0,0.963504,0.548822,0.970803,0.61511,0.953041
1.0,0.0,0.0,0.8333333333333334,-0.3252574989159953,0.0,0.752309,0.84375,0.983793,0.954545,0.99375,0.845952,0.764172,0.746753,0.796296,0.249102,0.764706,0.551887,0.739726,0.966216,0.666667,0.989583,0.745,0.92126,0.785714,1.0,0.833333,0.982432,0.982456,0.847826,0.91,0.973118,0.74,0.59375,0.710145,0.923913,0.942494,0.989258,0.815437,0.817647,0.793893,0.995907,0.666667,0.99422,0.978723,0.942529,0.964563,0.692308,0.762257,0.677419,1.0,0.963504,0.59596,0.956204,0.838204,0.979362
1.0,0.0,0.0,0.8333333333333334,-0.25,0.0,0.758754,0.875,0.991494,0.965368,0.992188,0.853838,0.764172,0.746753,0.796296,0.243114,0.779412,0.637736,0.739726,0.979054,0.7,1.0,0.72,0.870866,0.766234,1.0,0.833333,0.982432,0.982456,0.818841,0.936667,0.894086,0.73,0.575,0.710145,0.928261,0.940967,0.986476,0.820657,0.835294,0.78626,0.994998,0.666667,0.99711,0.957447,0.942529,0.965832,0.692308,0.765957,0.677419,1.0,0.963504,0.602694,0.956204,0.893799,0.984926
1.0,0.0,0.0,0.8333333333333334,-0.0752574989159953,0.0,0.772557,0.75,0.996897,0.974026,0.982812,0.861199,0.764172,0.75974,0.777778,0.262275,0.838235,0.675472,0.780822,0.981081,0.666667,0.994792,0.72,0.640945,0.727273,1.0,0.761905,0.978378,0.982456,0.818841,0.966,0.352688,0.71,0.63125,0.797101,0.932609,0.920611,0.98408,0.780428,0.841176,0.78626,0.995452,0.634409,0.99711,0.978723,0.931034,0.968202,0.692308,0.79741,0.677419,1.0,0.948905,0.602694,0.948905,0.897363,0.990963
1.0,0.0,0.0,0.8333333333333334,0.75,0.0,0.501167,0.21875,0.997356,0.320346,0.503125,0.667455,0.764172,0.668831,0.740741,0.20479,0.382353,0.896226,0.671233,0.495946,0.433333,0.6875,0.745,0.588976,0.62987,0.772727,0.547619,0.500676,0.578947,0.543478,0.111,0.177419,0.69,0.625,0.666667,0.795652,0.938422,0.983926,0.780428,0.252941,0.557252,0.0995907,0.602151,0.713873,0.765957,0.505747,0.791563,0.692308,0.855689,0.677419,0.416667,0.737226,0.309764,0.59854,0.164113,0.925694
1.0,0.0,0.0,0.8333333333333334,0.5000000000000001,0.0,0.590429,0.375,0.997816,0.746753,0.503125,0.826761,0.764172,0.649351,0.740741,0.207186,0.529412,0.904717,0.671233,0.803378,0.433333,0.6875,0.745,0.588976,0.623377,0.772727,0.547619,0.501351,0.578947,0.536232,0.254,0.177419,0.69,0.671875,0.695652,0.866304,0.937405,0.983926,0.780428,0.264706,0.641221,0.155525,0.602151,0.713873,0.765957,0.505747,0.960653,0.692308,0.905643,0.645161,0.416667,0.868613,0.52862,0.59854,0.164113,0.964603
1.0,0.0,0.0,0.8333333333333334,0.25000000000000006,0.0,0.723688,0.5,0.997816,0.952381,0.503125,0.866456,0.764172,0.623377,0.740741,0.262275,0.779412,0.904717,0.739726,0.979054,0.433333,0.6875,0.745,0.588976,0.642857,0.818182,0.547619,0.977703,0.921053,0.702899,0.958,0.195699,0.69,0.640625,0.681159,0.934783,0.933333,0.983926,0.780428,0.605882,0.740458,0.840382,0.537634,0.713873,0.765957,0.781609,0.971177,0.692308,0.879741,0.629032,0.472222,0.956204,0.582492,0.905109,0.164113,0.991989
1.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.7721,0.625,0.997356,0.967532,0.96875,0.865405,0.764172,0.753247,0.777778,0.263473,0.823529,0.773585,0.767123,0.97973,0.433333,0.708333,0.735,0.622047,0.694805,0.909091,0.761905,0.975,0.973684,0.789855,0.972667,0.298925,0.71,0.615625,0.782609,0.931522,0.919593,0.983926,0.780428,0.788235,0.78626,0.993633,0.591398,0.939306,0.914894,0.942529,0.969063,0.692308,0.816836,0.709677,1.0,0.941606,0.585859,0.956204,0.809159,0.992463
1.0,0.0,0.0,0.8333333333333334,0.3252574989159953,0.0,0.6973,0.5,0.997701,0.928571,0.503125,0.859359,0.764172,0.623377,0.740741,0.241916,0.779412,0.903774,0.671233,0.981757,0.433333,0.6875,0.745,0.588976,0.616883,0.818182,0.547619,0.979054,0.903509,0.630435,0.882333,0.178495,0.69,0.63125,0.637681,0.926087,0.934351,0.983926,0.780428,0.5,0.687023,0.709868,0.526882,0.713873,0.765957,0.586207,0.970527,0.692308,0.888067,0.596774,0.416667,0.934307,0.582492,0.868613,0.164113,0.986899
1.0,0.0,0.0,0.8333333333333334,0.0752574989159953,0.0,0.760225,0.53125,0.997126,0.974026,0.696875,0.868822,0.764172,0.74026,0.796296,0.270659,0.823529,0.861321,0.753425,0.975,0.433333,0.6875,0.74,0.612598,0.655844,0.818182,0.642857,0.97027,0.973684,0.782609,0.975667,0.272581,0.7,0.634375,0.724638,0.934783,0.924682,0.983926,0.780428,0.752941,0.755725,0.988176,0.677419,0.713873,0.765957,0.885057,0.969697,0.692308,0.840888,0.709677,1.0,0.956204,0.599327,0.941606,0.34355,0.99337
1.0,0.0,0.0,0.8333333333333334,0.4247425010840047,0.0,0.640313,0.375,0.997816,0.837662,0.503125,0.834385,0.764172,0.655844,0.740741,0.215569,0.676471,0.901887,0.671233,0.886486,0.433333,0.6875,0.745,0.588976,0.616883,0.772727,0.547619,0.763514,0.587719,0.557971,0.564,0.177419,0.69,0.65625,0.652174,0.891304,0.936896,0.983926,0.780428,0.341176,0.656489,0.372442,0.580645,0.713873,0.765957,0.505747,0.966723,0.692308,0.899167,0.66129,0.416667,0.890511,0.511785,0.817518,0.164113,0.975889
1.0,0.0,0.0,0.8333333333333334,0.1747425010840047,0.0,0.737846,0.53125,0.997586,0.974026,0.503125,0.8704,0.764172,0.688312,0.796296,0.267066,0.808824,0.895283,0.849315,0.975,0.433333,0.6875,0.745,0.604724,0.62987,0.863636,0.547619,0.969595,0.947368,0.753623,0.970667,0.232258,0.69,0.65625,0.695652,0.940217,0.931298,0.983926,0.780428,0.723529,0.748092,0.952706,0.55914,0.713873,0.765957,0.885057,0.971177,0.692308,0.86864,0.66129,0.75,0.963504,0.602694,0.934307,0.164113,0.99337
1.0,0.0,0.0,0.3333333333333333,-1.0,0.0,0.694205,0.1875,0.798046,0.350649,0.757812,0.6551,0.659864,0.668831,0.740741,0.155689,0.382353,0.55,0.671233,0.495946,0.433333,0.6875,0.745,0.853543,0.62987,0.772727,0.547619,0.8,0.578947,0.565217,0.066,0.934946,0.06,0.45625,0.681159,0.63587,0.942494,0.972411,0.842973,0.252941,0.557252,0.822647,0.602151,0.713873,0.829787,0.505747,0.939122,0.769231,0.708603,0.677419,0.416667,0.635036,0.299663,0.89781,0.204918,0.902648
1.0,0.0,0.0,0.3333333333333333,-0.75,0.0,0.708363,0.1875,0.910805,0.822511,0.89375,0.769453,0.759637,0.668831,0.740741,0.178443,0.382353,0.55,0.671233,0.626351,0.466667,0.6875,0.745,0.864567,0.62987,0.772727,0.785714,0.983108,0.754386,0.855072,0.572,0.954839,0.06,0.45625,0.681159,0.638043,0.942494,0.982071,0.844611,0.405882,0.824427,0.919964,0.602151,0.713873,0.914894,0.505747,0.955172,0.769231,0.708603,0.677419,0.583333,0.934307,0.299663,0.970803,0.313435,0.902648
1.0,0.0,0.0,0.3333333333333333,-0.5,0.0,0.727951,0.53125,0.94046,0.911255,0.929688,0.787592,0.759637,0.675325,0.740741,0.211976,0.573529,0.55,0.671233,0.783108,0.7,0.921875,0.775,0.91811,0.792208,0.772727,0.785714,0.982432,0.95614,0.855072,0.787,0.982258,0.7,0.603125,0.681159,0.844565,0.942494,0.988872,0.846453,0.717647,0.824427,0.98181,0.602151,0.898844,0.978723,0.793103,0.960864,0.692308,0.744681,0.677419,0.944444,0.970803,0.309764,0.970803,0.442979,0.924312
1.0,0.0,0.0,0.3333333333333333,-0.3252574989159953,0.0,0.741348,0.6875,0.970345,0.935065,0.990625,0.830705,0.759637,0.753247,0.740741,0.231138,0.75,0.55,0.712329,0.9,0.733333,0.989583,0.75,0.922835,0.766234,0.909091,0.857143,0.982432,0.991228,0.855072,0.856667,0.972581,0.71,0.596875,0.681159,0.880435,0.942494,0.988408,0.83939,0.758824,0.816794,0.990905,0.655914,0.973988,0.978723,0.735632,0.963099,0.692308,0.758557,0.677419,1.0,0.970803,0.501684,0.970803,0.711155,0.96113
